2024-06-15 01:43:59.276 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,1,BEGIN,2024-06-15 01:43:59 CST,4月2日,0,LOG,0,execute <unnamed>: BEGIN,,,,,,,,,,client backend
2024-06-15 01:43:59.293 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,2,SELECT,2024-06-15 01:43:59 CST,4月2日,0,LOG,0,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2     FOR UPDATE","parameters: $1 = '1', $2 = '1'",,,,,,,,,client backend
2024-06-15 01:43:59.311 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,3,SELECT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:43:59.334 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,4,SELECT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:43:59.353 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,5,SELECT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:43:59.366 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,6,SELECT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:43:59.384 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,7,SELECT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:43:59.401 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,8,SELECT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:43:59.415 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,9,SELECT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:43:59.428 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,10,SELECT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:43:59.445 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,11,SELECT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute <unnamed>: SELECT i_price, i_name, i_data     FROM bmsql_item     WHERE i_id = $1",parameters: $1 = '61',,,,,,,,,client backend
2024-06-15 01:43:59.465 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,12,SELECT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute <unnamed>: SELECT s_quantity, s_data,        s_dist_01, s_dist_02, s_dist_03, s_dist_04,        s_dist_05, s_dist_06, s_dist_07, s_dist_08,        s_dist_09, s_dist_10     FROM bmsql_stock     WHERE s_w_id = $1 AND s_i_id = $2 ","parameters: $1 = '1', $2 = '61'",,,,,,,,,client backend
2024-06-15 01:43:59.484 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,13,UPDATE,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,"execute <unnamed>: UPDATE bmsql_stock     SET s_quantity = $1, s_ytd = s_ytd + $2,         s_order_cnt = s_order_cnt + 1,         s_remote_cnt = s_remote_cnt + $3     WHERE s_w_id = $4 AND s_i_id = $5","parameters: $1 = '27', $2 = '3', $3 = '0', $4 = '1', $5 = '61'",,,,,,,,,client backend
2024-06-15 01:43:59.501 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,14,COMMIT,2024-06-15 01:43:59 CST,4月2日,47550,LOG,0,execute S_2: COMMIT,,,,,,,,,,client backend
2024-06-15 01:43:59.518 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,15,BEGIN,2024-06-15 01:43:59 CST,4月3日,0,LOG,0,execute <unnamed>: BEGIN,,,,,,,,,,client backend
2024-06-15 01:43:59.535 CST,raingage,benchmark,4141,127.0.0.1:36208,666c815f.102d,16,SELECT,2024-06-15 01:43:59 CST,4月3日,0,LOG,0,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2     FOR UPDATE","parameters: $1 = '1', $2 = '1'",,,,,,,,,client backend
