2024-06-15 01:39:52.844 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,1,BEGIN,2024-06-15 01:39:52 CST,4月2日,0,LOG,0,execute <unnamed>: BEGIN,,,,,,,,,,client backend
2024-06-15 01:39:52.869 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,2,SELECT,2024-06-15 01:39:52 CST,4月2日,0,LOG,0,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2     FOR UPDATE","parameters: $1 = '1', $2 = '1'",,,,,,,,,client backend
2024-06-15 01:39:52.887 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,3,SELECT,2024-06-15 01:39:52 CST,4月2日,46885,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:39:52.907 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,4,SELECT,2024-06-15 01:39:52 CST,4月2日,46885,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:39:52.928 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,5,SELECT,2024-06-15 01:39:52 CST,4月2日,46885,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:39:52.943 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,6,SELECT,2024-06-15 01:39:52 CST,4月2日,46885,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:39:52.963 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,7,SELECT,2024-06-15 01:39:52 CST,4月2日,46885,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:39:52.981 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,8,SELECT,2024-06-15 01:39:52 CST,4月2日,46885,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:39:53.002 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,9,SELECT,2024-06-15 01:39:52 CST,4月2日,46885,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:39:53.016 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,10,SELECT,2024-06-15 01:39:52 CST,4月2日,46885,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:39:53.033 CST,raingage,benchmark,3970,127.0.0.1:36200,666c8068.f82,11,SELECT,2024-06-15 01:39:52 CST,4月2日,46885,LOG,0,"execute <unnamed>: SELECT i_price, i_name, i_data     FROM bmsql_item     WHERE i_id = $1",parameters: $1 = '61',,,,,,,,,client backend
