2024-06-15 01:41:24.579 CST,raingage,benchmark,4051,127.0.0.1:36204,666c80c4.fd3,1,BEGIN,2024-06-15 01:41:24 CST,4月2日,0,LOG,0,execute <unnamed>: BEGIN,,,,,,,,,,client backend
2024-06-15 01:41:24.601 CST,raingage,benchmark,4051,127.0.0.1:36204,666c80c4.fd3,2,SELECT,2024-06-15 01:41:24 CST,4月2日,0,LOG,0,"execute <unnamed>: SELECT d_tax, d_next_o_id     FROM bmsql_district     WHERE d_w_id = $1 AND d_id = $2     FOR UPDATE","parameters: $1 = '1', $2 = '1'",,,,,,,,,client backend
2024-06-15 01:41:24.622 CST,raingage,benchmark,4051,127.0.0.1:36204,666c80c4.fd3,3,SELECT,2024-06-15 01:41:24 CST,4月2日,47195,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:41:24.644 CST,raingage,benchmark,4051,127.0.0.1:36204,666c80c4.fd3,4,SELECT,2024-06-15 01:41:24 CST,4月2日,47195,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:41:24.658 CST,raingage,benchmark,4051,127.0.0.1:36204,666c80c4.fd3,5,SELECT,2024-06-15 01:41:24 CST,4月2日,47195,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:41:24.677 CST,raingage,benchmark,4051,127.0.0.1:36204,666c80c4.fd3,6,SELECT,2024-06-15 01:41:24 CST,4月2日,47195,LOG,0,"execute <unnamed>: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:41:24.692 CST,raingage,benchmark,4051,127.0.0.1:36204,666c80c4.fd3,7,SELECT,2024-06-15 01:41:24 CST,4月2日,47195,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:41:24.712 CST,raingage,benchmark,4051,127.0.0.1:36204,666c80c4.fd3,8,SELECT,2024-06-15 01:41:24 CST,4月2日,47195,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:41:24.731 CST,raingage,benchmark,4051,127.0.0.1:36204,666c80c4.fd3,9,SELECT,2024-06-15 01:41:24 CST,4月2日,47195,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
2024-06-15 01:41:24.745 CST,raingage,benchmark,4051,127.0.0.1:36204,666c80c4.fd3,10,SELECT,2024-06-15 01:41:24 CST,4月2日,47195,LOG,0,"execute S_1: SELECT c_discount, c_last, c_credit, w_tax     FROM bmsql_customer     JOIN bmsql_warehouse ON (w_id = c_w_id)     WHERE c_w_id = $1 AND c_d_id = $2 AND c_id = $3","parameters: $1 = '1', $2 = '1', $3 = '57'",,,,,,,,,client backend
